TANGGAL,TN,TX,TAVG,RH_AVG,RR,SS,FF_X,DDD_X,FF_AVG,DDD_CAR
22-09-2016,25.2,31.5,27.7,85,4.4,3.8,3,250,1,N 
23-09-2016,24.6,33,28.1,80,8888,2.1,3,240,2,W 
24-09-2016,24.8,33.4,26.7,87,1.7,2.6,3,250,2,W 
25-09-2016,23.4,34,28.4,81,60.5,4.4,3,220,1,W 
26-09-2016,23.2,32.4,27.8,78,11,6.9,6,230,3,SW
27-09-2016,25,32,25.5,92,-,4.6,3,220,1,N 
28-09-2016,24.2,33,28.2,76,30.9,1.9,3,60,1,E 
29-09-2016,23.4,33,27.6,83,25,4.2,3,200,1,N 
30-09-2016,24.8,29.7,26.7,86,6.3,7.9,2,180,1,N 
01-10-2016,24.8,34,28.4,78,0.5,6.5,5,260,6,W 
02-10-2016,24.4,32.6,27.2,80,-,3.2,6,260,9,W 
03-10-2016,24.5,34.2,27.7,76,8888,3.5,3,230,4,SW
04-10-2016,24.4,32.9,26.6,86,0.2,2.2,2,190,2,SW
05-10-2016,24.2,33.8,27.1,84,14.5,3.2,4,170,2,W 
06-10-2016,8.7,24,27.7,75,-,-,19,250,3,NE
07-10-2016,24.3,34.4,28.7,77,-,5.4,3,260,3,SW
08-10-2016,25.6,31.3,26.8,87,-,1.5,3,220,4,SW
09-10-2016,24,33.6,27.7,80,3,4.3,3,90,5,S 
10-10-2016,24,32.9,25.4,92,1.5,0,2,140,3,W 
11-10-2016,24.1,32.6,27,86,24,1.4,2,90,2,S 
12-10-2016,24.8,30.6,27.1,88,11,0,2,80,3,E 
13-10-2016,24.8,32.2,26.6,91,-,1.9,3,220,4,SW
14-10-2016,24,30,26.3,89,5.4,0,4,260,5,W 
15-10-2016,24.3,32.4,28.1,81,1.4,0.3,3,20,5,W 
16-10-2016,25.2,34.8,29.2,73,-,4.9,3,0,4,NE
17-10-2016,25,34,28.6,75,-,3.5,2,270,3,W 
18-10-2016,25,34.2,28.8,78,-,3.4,4,80,3,S 
19-10-2016,26.4,34.4,29.1,77,8888,4.5,4,140,4,E 
20-10-2016,25.6,33.6,28.8,76,-,3.4,3,170,0,NE
21-10-2016,25,33.2,26.3,88,-,1.4,4,260,2,SE
22-10-2016,24.2,34,27.6,84,40,1.5,4,90,5,E 
23-10-2016,24.4,28.2,24.7,97,36.4,0,2,230,2,SW
24-10-2016,24,32.8,27,86,29,1.4,3,100,4,E 
25-10-2016,23.8,33,27.7,66,9.7,7,4,130,5,SE
26-10-2016,25.3,34.2,28.6,79,10.5,4.9,4,270,5,W 
27-10-2016,24.6,32.6,26.7,88,3,1.5,5,180,4,SW
28-10-2016,24.2,31.6,26.6,90,41,0.7,3,270,3,SE
29-10-2016,24.2,33.6,27.2,83,2,6.2,3,270,3,SE
30-10-2016,24.4,33.8,27.4,82,1.7,4.5,3,170,3,W 
31-10-2016,23.8,34.2,27.4,82,1.1,5.8,3,190,4,SE
01-11-2016,24.6,34.3,28.1,78,1,6.2,3,260,4,SW
02-11-2016,24.2,33.4,28.2,78,1,4.6,3,250,4,SW
03-11-2016,25,33,28.3,78,-,0.8,3,270,3,S 
04-11-2016,25.2,33,28.2,78,0.5,1,3,250,3,S 
05-11-2016,24.8,33.2,28.7,-,-,0.2,4,280,6,W 
06-11-2016,25.2,34.8,29.2,72,-,4,5,40,5,NE
07-11-2016,25.2,34.4,29.3,74,-,4.3,5,90,4,SE
08-11-2016,25.6,33,27.5,84,-,1.8,3,180,3,W 
09-11-2016,23.8,33,26.9,85,41,3.7,4,260,2,SW
10-11-2016,24,33,26.8,85,0.4,5.3,3,220,2,S 
11-11-2016,23.6,33.6,27.3,84,31,3.5,3,260,3,W 
12-11-2016,23.2,33,27.3,85,48,4.6,4,260,3,NE
13-11-2016,25,31.6,26.2,91,16,1.9,3,260,4,W 
14-11-2016,24.2,33,27,89,97,4.7,3,270,3,W 
15-11-2016,23.2,32.8,27,85,14,1.9,3,260,4,W 
16-11-2016,24,32.7,27.5,85,40.3,4.8,2,40,4,NE
17-11-2016,24.2,32.4,28.1,79,-,4.9,3,170,5,S 
18-11-2016,-,-,-,-,-,-,-,-,-,-
19-11-2016,-,-,-,-,-,-,-,-,-,-
20-11-2016,-,-,-,-,-,-,-,-,-,-
21-11-2016,-,-,-,-,-,-,-,-,-,-
22-11-2016,-,-,-,-,-,-,-,-,-,-
23-11-2016,-,-,-,-,-,-,-,-,-,-
24-11-2016,-,-,-,-,-,-,-,-,-,-
25-11-2016,-,-,-,-,-,-,-,-,-,-
26-11-2016,-,-,-,-,-,-,-,-,-,-
27-11-2016,-,-,-,-,-,-,-,-,-,-
28-11-2016,-,-,-,-,-,-,-,-,-,-
29-11-2016,-,-,-,-,-,-,-,-,-,-
30-11-2016,-,-,-,-,-,-,-,-,-,-
01-12-2016,25,33.2,28,78,-,0.7,5,260,6,W 
02-12-2016,24.8,30,25.1,93,1.2,-,5,230,3,W 
03-12-2016,24.2,34.6,28,80,8.5,3.5,7,260,4,W 
04-12-2016,24,32,25.1,85,-,0.3,5,240,7,SW
05-12-2016,23.4,29.6,24.7,90,7,0.9,5,230,6,W 
06-12-2016,24.6,30.6,27.3,82,6.5,1.8,4,250,4,W 
07-12-2016,25.2,33,28,80,8888,3,3,260,6,W 
08-12-2016,25,33,27.5,83,-,3.3,5,270,4,W 
09-12-2016,24,33.8,27.7,82,17.5,6,5,260,7,W 
10-12-2016,25.8,34.8,28.9,74,-,7.5,7,260,7,W 
11-12-2016,26,32.4,27.4,82,0.2,0.4,7,260,7,W 
12-12-2016,24,32,27.3,80,17,4.8,4,230,5,SW
13-12-2016,23.4,32.4,27.7,79,8888,2.6,5,230,4,W 
14-12-2016,26,33.2,26.9,86,-,4,4,250,6,W 
15-12-2016,23.6,33,27.3,80,9.4,5.9,7,240,6,W 
16-12-2016,25.4,33,28.2,78,0.5,2.7,4,240,5,W 
17-12-2016,24.6,30.4,26.3,90,-,4.8,2,270,3,W 
18-12-2016,24.6,32.6,27.7,84,14,4.6,5,260,6,W 
19-12-2016,25,31.7,27.5,83,12.5,2.9,6,230,7,SW
20-12-2016,25.4,34,28.8,76,1,7.4,6,230,7,W 
21-12-2016,24.8,33.4,28.1,80,-,5.8,6,230,7,SE
22-12-2016,24.2,32.6,26.5,82,-,5.3,7,260,8,W 
23-12-2016,25.6,33,28.2,85,0.4,4.5,7,250,10,W 
24-12-2016,25.4,32,28,64,8888,2.5,6,260,7,W 
25-12-2016,25,33.6,28.3,78,-,2,5,230,5,W 
26-12-2016,25.4,34.6,28.4,76,2.5,4.3,5,230,4,SW
27-12-2016,24.9,31.8,27.3,79,0.7,5.2,6,270,3,W 
28-12-2016,25.4,33,28.1,77,8888,2.5,5,290,7,W 
29-12-2016,24.8,32.4,27.6,78,-,3.2,5,260,5,W 
30-12-2016,25,32.8,27.6,79,-,3.6,5,260,4,W 
31-12-2016,24.6,35.2,29,76,0.1,7.1,4,260,5,W 
