TANGGAL,TN,TX,TAVG,RH_AVG,RR,SS,FF_X,DDD_X,FF_AVG,DDD_CAR
27-03-2016,-,-,-,-,-,-,-,-,-,-
28-03-2016,-,-,-,-,-,-,-,-,-,-
29-03-2016,-,-,-,-,-,-,-,-,-,-
30-03-2016,-,-,-,-,-,-,-,-,-,-
31-03-2016,-,-,-,-,-,-,-,-,-,-
01-04-2015,-,32.2,27.2,94,14.8,5.7,3,60,1,N 
02-04-2015,25,-,-,-,11.8,3.1,4,270,2,W 
03-04-2015,24,-,-,-,21.2,0.9,2,260,1,W 
04-04-2015,25,32.4,27,91,-,1.9,2,110,1,N 
05-04-2015,25,33.7,27.3,87,1.7,2.4,3,70,1,N 
06-04-2015,24,33.8,28,85,8.4,5.9,4,60,2,NE
07-04-2015,26,32.2,28,85,-,7.1,5,210,2,E 
08-04-2015,25,32.8,27.5,87,6,3.6,3,210,2,N 
09-04-2015,24,31.4,26,94,8888,6.7,3,250,1,W 
10-04-2015,24,34.2,28.3,86,27.5,1.5,4,280,2,N 
11-04-2015,24,34.6,28,86,27.5,1.5,3,200,2,SW
12-04-2015,25,-,28.5,84,2.7,7.2,3,170,1,E 
13-04-2015,25,31.8,27.6,85,1.5,4.2,3,280,1,N 
14-04-2015,24,32.2,27.2,86,-,0.3,4,180,2,E 
15-04-2015,24,32.8,27.1,84,0.6,2.9,4,260,2,W 
16-04-2015,25,34,28.9,78,0.8,3.3,3,130,2,E 
17-04-2015,25,29.6,26.7,89,-,3.9,2,80,0,N 
18-04-2015,26,34.4,28.9,82,2.2,0.1,3,250,2,SW
19-04-2015,25,34.6,27.2,86,8888,5.2,5,250,2,NE
20-04-2015,24,34.8,27.3,87,7.7,6.7,3,140,1,N 
21-04-2015,24,34,27.8,86,38.5,6.3,3,300,2,SE
22-04-2015,25,33.6,27.9,83,0.2,6.8,4,260,2,W 
23-04-2015,25,32.8,27.8,81,1.3,6.9,5,250,3,W 
24-04-2015,25,30,26,85,-,3.7,6,250,4,W 
25-04-2015,24,31.8,26.4,87,0.6,2,3,260,2,SW
26-04-2015,24,-,-,-,9,1.3,3,260,2,W 
27-04-2015,24,31,25.9,87,3.3,5.6,7,260,3,W 
28-04-2015,25,38.6,28.2,81,0.9,3.3,4,250,3,SW
29-04-2015,24,34,28.4,79,-,8.4,5,260,3,W 
30-04-2015,25,35,28.6,79,0,7.4,4,260,2,W 
01-05-2015,25,33.6,27.7,84,-,7.3,2,170,1,N 
02-05-2015,25,32.6,28.1,82,21.6,2.7,3,260,1,N 
03-05-2015,25,33.6,26.6,87,-,3.2,5,260,1,N 
04-05-2015,24,33.4,26.6,89,35.5,1,2,100,1,E 
05-05-2015,24,32.8,27.4,82,28.6,4.8,3,40,1,N 
06-05-2015,24,33.8,-,-,-,7.4,4,110,2,E 
07-05-2015,25,33.4,28.4,80,0,8.2,3,70,2,E 
08-05-2015,-,34.8,30,70,-,5.4,3,60,2,NE
09-05-2015,25,34,28.5,75,0,7.8,3,190,1,S 
10-05-2015,25,33,28.6,80,6.2,6.9,3,100,2,E 
11-05-2015,25,32.6,28,77,-,7.5,3,90,2,E 
12-05-2015,24,-,-,-,-,5.5,3,80,2,E 
13-05-2015,25,33.2,28.1,83,-,8.1,4,60,2,NE
14-05-2015,25,33.6,28.2,80,0.3,4.4,4,160,2,S 
15-05-2015,25,32,27.7,86,11.6,4.3,4,50,2,NE
16-05-2015,24,33,28,80,3.2,4.2,3,160,2,NE
18-05-2015,-,34,28.8,80,-,9,3,60,2,E 
19-05-2015,24,34.6,28.9,80,-,6.5,4,250,2,E 
20-05-2015,25,34.8,28.5,78,14.3,6.9,4,50,1,NE
21-05-2015,24,33.4,28.2,75,-,8.9,3,120,2,E 
22-05-2015,24,33.8,28.1,74,-,7.4,3,100,2,E 
23-05-2015,23,34.9,27.7,76,-,7.3,4,270,2,E 
24-05-2015,23,34.5,28.4,75,-,9.2,3,50,2,NE
25-05-2015,25,34.2,28.6,74,-,8.9,3,70,2,S 
26-05-2015,24,34.4,29,75,-,7.3,3,60,1,E 
27-05-2015,25,34.1,28.3,81,-,4.9,4,80,1,N 
28-05-2015,25,34.4,28.6,78,7.9,4.4,3,60,2,E 
29-05-2015,25,34,28.6,80,-,7.6,3,290,1,N 
30-05-2015,26,35,29.2,75,0.6,4.8,3,90,2,E 
31-05-2015,26,35.4,29.3,78,-,9,3,60,1,N 
01-06-2015,26,33.2,26,93,-,6.2,2,140,1,SE
02-06-2015,24,34.4,28.1,82,33,3.9,3,50,1,N 
03-06-2015,-,33,27.9,86,3.8,7.7,3,150,1,E 
04-06-2015,25,33.6,28.1,81,-,4.1,5,60,3,E 
05-06-2015,25,33.4,29,72,-,6.7,5,110,3,E 
06-06-2015,25,-,-,-,-,3.4,2,180,2,E 
07-06-2015,25,34.5,28.9,76,-,8.1,4,60,2,NE
08-06-2015,25,34,28.9,77,-,4.7,4,30,2,N 
09-06-2015,26,-,-,-,-,4.1,2,50,0,N 
10-06-2015,24,32,26.8,88,9.5,0.3,2,120,0,N 
12-06-2015,24,-,-,-,-,4.9,2,170,1,W 
13-06-2015,24,-,-,-,-,5,3,230,1,N 
14-06-2015,25,34.2,28.3,76,-,6.6,3,200,2,S 
16-06-2015,24,33.9,27.2,75,-,3.9,4,180,1,N 
17-06-2015,24,-,-,-,-,4.6,3,100,2,E 
18-06-2015,24,35,27.9,71,-,4.8,4,100,2,NE
19-06-2015,24,35,28.6,74,-,-,3,280,2,SW
20-06-2015,24,34.2,28.1,75,-,5.8,4,60,2,E 
21-06-2015,24,-,-,-,-,5.9,3,220,1,N 
22-06-2015,25,34.1,28.4,74,1.2,4.5,4,80,2,E 
23-06-2015,25,35,28.6,75,-,5.2,3,140,1,S 
24-06-2015,24,35.2,28.2,72,-,-,3,150,1,N 
25-06-2015,24,33.4,27.6,69,-,6.1,3,80,2,E 
26-06-2015,23,33.8,27.3,69,-,6.3,4,50,2,E 
27-06-2015,24,34.2,28,73,-,-,3,120,2,NE
28-06-2015,24,33.8,28.5,76,-,-,3,110,1,N 
29-06-2015,25,35.4,28.6,73,-,0.4,3,290,1,W 
30-06-2015,26,-,-,-,-,6.8,3,60,1,N 
01-07-2015,25,34,28.3,71,-,3.7,2,260,1,N 
02-07-2015,24,34.6,28.1,68,-,6.8,4,210,2,S 
03-07-2015,24,34,27.4,65,-,9,3,160,2,E 
04-07-2015,23,34.2,27.2,68,-,-,3,130,1,S 
05-07-2015,24,34.5,28.3,66,-,7.9,3,180,1,S 
06-07-2015,24,35,28.1,68,-,7.8,3,100,1,N 
07-07-2015,25,34,-,-,-,5.8,3,130,2,SE
08-07-2015,25,34.4,28.4,71,-,-,3,240,1,SW
09-07-2015,24,36,28.2,69,-,6.4,3,250,2,S 
10-07-2015,24,34,28.4,66,-,8.5,2,170,2,E 
11-07-2015,24,-,-,-,-,4.1,2,40,1,NE
12-07-2015,24,33,29,70,-,5.9,5,60,2,NE
13-07-2015,26,34.5,29.1,71,-,2.8,4,60,3,E 
15-07-2015,25,34.2,28.2,73,-,6,5,70,3,E 
16-07-2015,25,-,-,-,-,9.1,5,50,3,E 
17-07-2015,24,34.7,28.7,70,-,9.1,4,70,2,E 
18-07-2015,24,35,27.9,73,-,9.6,4,60,2,NE
19-07-2015,24,35,27.9,75,-,8.4,3,40,2,E 
20-07-2015,24,35,28.6,71,-,9.9,4,80,2,E 
21-07-2015,-,35,28.9,71,-,9.5,4,70,3,E 
22-07-2015,24,34.5,28.1,77,-,9.2,4,120,2,E 
23-07-2015,25,35,28.8,73,-,8.9,4,70,2,E 
24-07-2015,24,35.2,28,77,-,-,5,70,3,E 
26-07-2015,25,34.6,28.2,76,-,9,4,260,1,N 
27-07-2015,25,33.5,28.6,70,-,7.1,4,100,2,E 
28-07-2015,25,35,28.4,71,-,-,4,50,2,E 
29-07-2015,25,34.6,28.6,68,-,-,4,50,3,E 
30-07-2015,25,34.6,28.1,73,-,9.5,4,50,2,E 
31-07-2015,24,35,28.2,77,-,8.2,3,180,2,SE
02-08-2015,25,34.6,28.4,72,-,9.4,3,110,2,E 
03-08-2015,23,34.8,27.7,58,-,7,3,50,2,NE
04-08-2015,21,36,26.3,66,-,9.8,4,300,2,W 
05-08-2015,21,36.4,27.8,66,-,-,3,50,2,E 
06-08-2015,21,34.4,27.5,70,-,9.6,3,140,2,SE
07-08-2015,24,-,-,-,-,8,2,170,1,N 
08-08-2015,24,34,27.7,73,7.2,8.3,3,200,2,S 
09-08-2015,24,33,27.8,71,-,7.2,4,50,2,NE
10-08-2015,25,-,-,-,-,4.5,3,60,2,E 
11-08-2015,25,35,29.3,70,-,9.7,4,60,2,NE
12-08-2015,26,-,28.8,76,-,9.3,3,170,2,S 
14-08-2015,25,34.3,29.2,75,-,8.4,4,50,2,NE
15-08-2015,25,-,-,-,-,6.8,4,50,2,NE
16-08-2015,26,35,28.8,73,-,7.4,5,50,3,E 
17-08-2015,26,34.8,-,-,-,-,4,100,2,E 
18-08-2015,24,34.7,29.1,72,-,8.4,3,250,2,E 
19-08-2015,25,35.2,28.6,73,-,8.4,3,60,2,E 
20-08-2015,25,34,28,77,0.5,6.9,3,140,2,S 
21-08-2015,25,34,28,63,-,-,3,100,2,S 
22-08-2015,24,34,27.7,68,-,7.4,3,90,1,E 
23-08-2015,24,34.4,27.8,68,-,7.1,3,110,2,E 
24-08-2015,24,35,-,-,-,9.2,4,50,2,NE
25-08-2015,25,-,28.5,71,-,8,3,40,2,NE
26-08-2015,25,34.4,28.4,74,-,9.2,4,230,2,E 
27-08-2015,25,35.2,-,-,-,7.2,5,80,2,E 
28-08-2015,25,35.6,29,71,-,10,3,70,2,E 
29-08-2015,25,35,29,71,-,9.3,3,70,2,E 
30-08-2015,25,36.1,29.3,70,-,9.3,4,190,2,S 
31-08-2015,25,-,28.9,68,-,9.6,4,60,2,SE
01-09-2015,25,35.8,28.9,63,-,10.2,4,110,2,NE
02-09-2015,24,35.8,28.6,63,0,8.6,5,70,2,NE
03-09-2015,23,35.2,27.9,65,-,9.4,4,90,3,NE
04-09-2015,24,35.4,28.3,66,-,9.9,5,110,2,E 
05-09-2015,-,34.6,28.3,73,-,-,5,90,2,E 
06-09-2015,24,35.2,28.1,65,-,6.7,4,110,2,E 
07-09-2015,24,35.8,28.5,64,-,8.8,5,60,3,NE
08-09-2015,24,35,28.5,66,-,9.6,5,280,2,SE
09-09-2015,25,35.8,28.9,69,-,9.3,3,50,2,S 
10-09-2015,25,34,28.2,68,-,8.4,4,180,1,E 
11-09-2015,25,35.6,28.6,66,-,5.3,3,100,2,E 
12-09-2015,25,35.4,28.9,67,-,8.1,4,50,2,E 
13-09-2015,24,35,28.5,71,-,8.7,3,120,2,S 
14-09-2015,26,35.4,29.1,64,-,7.8,3,180,2,S 
15-09-2015,24,34,27.7,67,-,7.6,4,120,2,NE
16-09-2015,25,34,28.6,67,-,5,4,70,3,E 
17-09-2015,25,35,28.5,67,-,7.5,4,50,2,E 
18-09-2015,26,36.7,30.4,62,-,5.2,5,70,2,E 
19-09-2015,24,35.6,28.4,71,-,9,3,70,2,E 
20-09-2015,25,35,28.8,69,-,9.1,3,40,2,S 
21-09-2015,25,34.5,27.8,72,-,6.6,3,260,2,SE
22-09-2015,24,36.2,28.6,66,2,5.7,4,70,2,E 
23-09-2015,23,36.6,29,59,-,8.8,4,60,2,E 
24-09-2015,24,36.6,28.7,66,-,8.9,4,40,2,SE
25-09-2015,25,35,28.7,66,-,9,4,240,1,N 
27-09-2015,25,35,28.9,65,-,5.9,4,50,2,E 
29-09-2015,25,35.4,28.7,67,-,3.6,4,60,2,NE
30-09-2015,24,35.8,28.9,67,-,7.9,5,50,3,E 
01-10-2015,24,-,-,-,-,9.6,4,90,2,E 
02-10-2015,25,-,29.3,63,-,9.2,5,60,2,E 
03-10-2015,26,36.4,29.6,61,-,5.9,6,50,4,E 
04-10-2015,25,26.8,29.6,62,-,9.4,5,60,3,E 
05-10-2015,26,36,29.4,70,-,9,3,90,2,E 
06-10-2015,25,34.8,28.7,68,-,8.3,4,280,2,NE
07-10-2015,26,35,-,-,-,8.1,3,90,1,E 
08-10-2015,24,34,28.4,71,10,5.7,4,280,2,N 
09-10-2015,25,35.4,29.5,72,-,6.6,4,50,2,E 
10-10-2015,25,35,-,-,-,5.7,5,100,3,E 
12-10-2015,25,-,-,-,-,10,3,80,2,E 
13-10-2015,25,35,29.2,73,-,10.2,5,60,2,E 
14-10-2015,25,37,29.6,71,-,9.2,4,190,2,S 
15-10-2015,25,-,-,-,-,8.8,2,120,1,N 
16-10-2015,28,-,-,-,-,-,3,60,2,E 
17-10-2015,25,-,-,-,-,6.9,4,70,2,E 
18-10-2015,24,-,-,-,-,10,3,90,2,E 
19-10-2015,25,36.4,30.1,61,-,8.2,3,140,2,NE
20-10-2015,26,36.8,29.9,63,-,6.5,5,50,2,E 
21-10-2015,26,35.8,29.9,62,-,8.1,4,60,2,E 
22-10-2015,26,36.4,30.2,60,-,8.3,4,70,2,E 
23-10-2015,24,36,28.8,65,-,9.9,4,100,2,E 
24-10-2015,25,-,-,-,-,5.7,4,60,2,E 
25-10-2015,25,-,-,-,-,9.4,4,60,2,NE
26-10-2015,25,36,29.8,70,-,9.2,3,70,2,E 
27-10-2015,25,36.8,30,67,-,6.9,4,80,2,E 
28-10-2015,25,36.6,30,69,-,9.2,4,100,2,E 
29-10-2015,26,36,29.9,71,-,9.1,3,180,2,E 
30-10-2015,25,36.8,29.8,71,-,8.2,3,80,1,SE
31-10-2015,26,35.3,29.7,70,-,7.6,3,80,1,E 
01-11-2015,26,34.8,29.1,73,-,7.6,4,280,2,S 
02-11-2015,26,35.2,29.8,72,-,6.2,3,100,2,E 
03-11-2015,26,34.8,29.4,72,4.4,7.9,4,160,2,S 
04-11-2015,26,35.8,29.9,70,-,5.5,3,60,2,NE
05-11-2015,26,35.6,29.6,72,-,7.5,4,80,2,S 
06-11-2015,26,34.4,28.8,76,-,6.6,3,230,1,SW
07-11-2015,26,33.6,26.2,87,-,4.3,3,160,1,S 
08-11-2015,25,35,28.3,77,15.4,3.2,3,60,2,S 
09-11-2015,26,35,28.6,76,4.5,6.7,3,130,1,N 
10-11-2015,25,35.2,29,77,1,0,4,200,2,S 
11-11-2015,25,35.8,28.4,76,-,6.2,4,40,2,S 
12-11-2015,26,35.6,30.1,73,-,6.4,4,60,2,S 
13-11-2015,25,34.8,28.2,80,4.6,8.1,3,70,2,S 
14-11-2015,26,35.5,29.2,78,25.3,5.9,4,60,2,NE
15-11-2015,26,36,30.4,73,-,9.5,4,50,2,N 
16-11-2015,26,35.8,27.9,82,-,9.6,3,50,2,SW
17-11-2015,25,-,28.6,79,22.3,3.9,5,170,2,W 
18-11-2015,25,35.8,29.8,73,2,4.9,4,60,2,E 
19-11-2015,27,33.4,27.6,82,-,7.8,3,100,2,W 
20-11-2015,25,34,28.9,75,15.1,3.1,3,170,2,E 
21-11-2015,26,33.4,27.9,80,-,7.2,5,270,2,S 
22-11-2015,25,35.4,28.1,80,8888,3.4,3,140,1,SE
23-11-2015,25,36,29.2,75,-,5.3,3,50,2,E 
24-11-2015,25,34.2,27.7,81,-,7.2,3,130,2,S 
25-11-2015,25,35.4,29.1,75,1.2,4.7,4,250,2,S 
26-11-2015,25,-,-,-,-,5.1,3,140,1,NE
27-11-2015,26,34.2,29.2,77,-,6.8,3,50,2,NE
28-11-2015,26,36.2,30,75,-,1.7,2,90,2,S 
29-11-2015,27,30.4,28,79,-,8.1,2,70,1,N 
30-11-2015,25,36.4,28.7,81,3.1,0,4,190,2,SE
01-12-2015,25,35,28.3,79,0.6,7.4,3,260,2,SW
02-12-2015,25,35.5,29,77,-,4,3,270,1,W 
03-12-2015,26,34.2,28.2,81,-,5.7,3,70,1,E 
04-12-2015,25,34,26.6,88,8888,2.9,3,150,2,S 
05-12-2015,25,33.6,27.9,81,11,4.1,4,190,1,S 
06-12-2015,25,35.2,28.3,79,3.5,4.6,4,220,2,S 
07-12-2015,25,33.4,28.7,80,2.1,6.1,5,50,2,NE
08-12-2015,25,33.6,27.4,86,8.8,4.4,3,240,2,W 
09-12-2015,25,35.2,28.2,81,1.1,0.2,3,80,2,E 
10-12-2015,25,35,28.6,79,-,7.1,2,80,1,S 
11-12-2015,25,34.6,29.1,77,-,4.3,3,80,2,SE
12-12-2015,25,32.2,26.8,88,0.5,4.6,3,190,1,S 
13-12-2015,24,35.2,27.9,83,1.7,0,4,260,2,SW
14-12-2015,26,31,27.6,79,0.2,2.8,4,280,2,W 
15-12-2015,25,30.8,26.9,85,0.5,0.5,5,250,3,W 
16-12-2015,25,30.2,26.2,87,8888,0.2,4,250,2,W 
17-12-2015,23,28.2,25.3,88,8.8,0,4,260,2,W 
18-12-2015,24,31.2,26.5,85,1.2,0,4,250,2,W 
19-12-2015,24,32,27.2,83,6.7,1,4,260,2,W 
20-12-2015,24,32.2,26.7,88,13.2,4.2,5,280,2,W 
21-12-2015,24,32.2,26.6,82,3.5,5.8,6,250,3,SW
22-12-2015,25,34,28.3,79,-,5.6,4,250,2,W 
23-12-2015,24,35.2,28.5,77,-,3.5,4,240,3,W 
24-12-2015,24,34.4,28.5,73,-,8.6,4,250,3,SW
25-12-2015,24,34.4,28.9,72,-,6.7,3,170,2,SW
26-12-2015,26,33.2,29.2,78,-,8.9,4,260,2,W 
27-12-2015,25,33.2,28.7,83,7.8,4.7,2,250,2,W 
28-12-2015,26,34,29,83,-,1.8,3,300,2,W 
29-12-2015,25,34.2,29.2,80,-,3.5,4,280,2,W 
30-12-2015,26,32.9,28.4,82,-,8.6,4,280,2,W 
31-12-2015,26,-,28.5,83,1.6,7.6,5,260,2,W 
