TANGGAL,TN,TX,TAVG,RH_AVG,RR,SS,FF_X,DDD_X,FF_AVG,DDD_CAR
16-03-2023,23.2,32.2,27.3,82,0.3,0,4,320,2,N 
17-03-2023,24.1,32,28,83,-,6.4,5,330,1,NW
18-03-2023,24.4,33.6,28.4,78,0.6,5,4,10,2,N 
19-03-2023,25,33.4,28.3,80,-,9.1,3,360,1,N 
20-03-2023,24.6,33.4,28,80,-,4.9,4,180,1,C 
21-03-2023,24.2,33.8,28,77,-,6.7,6,40,2,C 
22-03-2023,24.7,33.2,28.9,80,3.1,5.7,4,50,1,N 
23-03-2023,26.3,33.8,29.4,79,8888,4.9,5,20,2,NE
24-03-2023,26.6,33.8,29.6,78,-,5.6,4,330,2,N 
25-03-2023,26,34.2,28.6,82,-,5.5,6,200,2,S 
26-03-2023,24.6,32.8,27.4,85,3,3.1,5,30,2,W 
27-03-2023,23.8,32.4,26.9,84,5.7,5.3,3,330,1,C 
28-03-2023,25,29.8,27,86,18.4,3.2,3,270,1,C 
29-03-2023,24.8,31.8,26.5,86,-,0.1,4,340,2,W 
30-03-2023,23.5,32,26.9,86,14,2.6,3,260,2,W 
31-03-2023,25.2,32.6,28.4,77,4.6,4.3,3,260,2,W 
01-04-2023,25.4,29.6,27.2,82,-,2.7,6,240,3,W 
02-04-2023,24.1,33.8,28.4,80,6,0.1,7,270,2,W 
03-04-2023,24.4,33.4,28.2,76,-,6,3,290,2,W 
04-04-2023,24.4,32.7,28.1,77,8888,8.3,3,270,2,W 
05-04-2023,24.2,34.6,28.4,73,-,3.5,4,260,2,W 
06-04-2023,24.2,34.6,28.8,72,-,9.5,5,290,3,SW
07-04-2023,24.4,34.6,28.6,74,-,4.1,4,240,2,N 
08-04-2023,24.4,34.8,29.8,68,-,9.1,4,310,2,NW
09-04-2023,26.3,33.6,29,72,-,8.2,4,300,2,C 
10-04-2023,25.6,32.4,27.9,77,-,6.6,6,270,4,W 
11-04-2023,24.9,33.4,28.5,78,2.5,1.6,7,270,4,W 
12-04-2023,25.4,34.6,29,83,-,5.6,7,230,5,SW
13-04-2023,25,33.6,28.3,78,-,9.3,5,280,2,W 
14-04-2023,25,35,29,74,0,3.6,5,250,2,W 
15-04-2023,25.6,35,29.9,71,0.5,6.1,7,270,3,W 
16-04-2023,25.6,35,29.4,72,-,7.6,5,240,2,W 
17-04-2023,25.6,36,30,72,-,4.4,4,250,2,W 
18-04-2023,25.6,33.5,29.6,76,0.5,9.9,4,20,2,C 
19-04-2023,25.6,34.8,29.2,80,8888,3.6,4,320,2,S 
20-04-2023,25.4,33,29,82,5.3,6.6,3,310,1,C 
21-04-2023,24.8,33.6,28.6,81,11.5,3,4,30,1,NE
22-04-2023,24.2,34.6,29.7,77,-,5.1,3,110,2,NE
23-04-2023,24.4,34,28.8,79,-,7.7,3,40,1,E 
24-04-2023,24.2,34.8,29.1,78,-,6.3,4,40,2,N 
25-04-2023,24.4,34.9,29.2,77,1.8,6.9,3,80,2,E 
26-04-2023,24.4,34.8,28.7,80,-,5.1,3,40,1,C 
27-04-2023,25.6,33.5,29,78,14.9,6.6,4,30,2,NE
28-04-2023,25.8,33.8,27.7,88,7.6,5,5,60,1,C 
29-04-2023,24.6,32.6,27.8,85,25.3,1.1,2,300,1,C 
30-04-2023,25.1,33.6,29,83,0.7,3,3,20,1,N 
01-05-2023,26.2,32,28.9,84,0.9,2,3,250,1,NW
02-05-2023,26.2,32.8,29,85,1,1.7,3,20,2,N 
03-05-2023,26.2,34.4,29.5,82,-,2.5,4,40,2,NE
04-05-2023,25.4,33.6,28.9,85,2.3,4.1,3,50,2,N 
05-05-2023,25.8,33.4,29,86,29.4,4.5,5,20,2,S 
06-05-2023,25.8,33.6,28.8,85,8888,5.4,3,30,1,C 
07-05-2023,25.6,32.8,28,87,5.4,2,2,50,1,W 
08-05-2023,25.6,33.8,28,86,8888,3.8,5,30,2,C 
09-05-2023,24.8,33.6,29.3,81,4.5,2.3,3,80,2,E 
10-05-2023,24.8,34.6,30.3,82,0.5,4.5,3,80,2,E 
11-05-2023,24.8,33.4,28.8,84,-,6.7,5,70,2,NE
12-05-2023,25,35.2,32.2,74,-,3.6,5,90,3,E 
13-05-2023,26.8,34.8,28.9,87,8888,9.4,6,190,2,E 
14-05-2023,25,34.8,31.1,74,5.8,6.7,4,20,2,NE
15-05-2023,25,33.8,28.9,82,-,7,3,330,1,C 
16-05-2023,25.4,34.2,29,78,-,9.5,5,50,2,C 
17-05-2023,25.6,34,29.3,76,-,7.5,4,20,2,NE
18-05-2023,25.4,33.8,28.9,83,-,8.5,4,50,1,C 
19-05-2023,25,32.6,28.3,86,-,0,2,80,1,C 
20-05-2023,26.2,33.6,29.1,82,8,3.7,4,350,1,C 
21-05-2023,26,34.2,28.3,85,-,2.2,3,110,2,E 
22-05-2023,25,34.2,28.5,84,10.8,6.4,5,20,2,C 
23-05-2023,25.2,34.4,29.1,82,0.5,6.2,3,30,1,C 
24-05-2023,26.2,32.8,28.8,81,-,6.4,3,20,1,E 
25-05-2023,25.6,34.6,29.3,82,-,1.8,4,20,2,N 
26-05-2023,26.2,34.2,31.4,76,-,4.7,5,20,2,E 
27-05-2023,26.2,32.4,29,86,-,5.9,2,90,0,C 
28-05-2023,24.6,33.4,28.7,87,21.7,3.2,4,330,1,N 
29-05-2023,25.7,33.2,30.8,80,-,3.3,3,50,1,N 
30-05-2023,26.2,33.4,30.9,78,-,2.4,4,20,2,N 
31-05-2023,25.4,34.4,31.1,76,-,3.2,4,50,2,N 
01-06-2023,25.1,33.2,28.9,81,-,7.7,4,20,1,N 
02-06-2023,25.4,34.4,29.8,80,-,5,4,70,2,E 
03-06-2023,25.4,34.4,31.3,77,-,6.6,4,20,2,NE
04-06-2023,25.6,34.4,29.6,78,-,5.6,3,320,1,NW
05-06-2023,25.8,34.4,28.9,83,-,7.7,4,340,1,C 
06-06-2023,25.6,32,27.5,88,1,6,3,240,2,SW
07-06-2023,24.2,33.2,30,78,20,2.5,3,90,1,E 
08-06-2023,24.2,34.2,29.4,78,-,4.4,4,60,2,E 
09-06-2023,24.8,34.8,29.3,82,-,4.9,3,30,1,NE
10-06-2023,25,33.6,29.1,79,-,10.1,1,60,0,C 
11-06-2023,25.2,34.2,29.2,79,-,5.6,3,350,1,SE
12-06-2023,25.2,34,30.7,77,-,8.6,3,50,1,C 
13-06-2023,25.4,34.2,29.4,82,-,5.5,2,250,1,C 
14-06-2023,25.4,32.4,28.6,83,0.8,4.1,3,240,1,C 
15-06-2023,24.2,33.8,30.5,74,19,3.7,3,50,2,E 
16-06-2023,24.2,26.8,25.7,92,2,6.7,4,250,1,C 
17-06-2023,24,31.1,27.3,85,9.3,0,2,200,1,SW
18-06-2023,24,32.6,27.9,88,-,0,3,50,1,C 
19-06-2023,24.8,32,26.9,89,1.6,4.6,3,50,1,C 
20-06-2023,23.8,33.7,28.2,84,17,2.8,3,60,2,NE
21-06-2023,24.7,33.4,28.6,88,-,4.6,3,310,2,S 
22-06-2023,24.8,33.4,28.8,82,34.7,5.3,4,30,2,N 
23-06-2023,25.8,33.6,28.9,86,1.9,5.9,3,310,1,C 
24-06-2023,26,33.8,29,82,1,3.9,5,350,2,N 
25-06-2023,26,33.6,28.5,86,-,4.2,3,20,2,N 
26-06-2023,24,32.6,27.6,86,12,3.7,4,350,1,C 
27-06-2023,24.3,33.2,28.4,79,-,7.8,3,10,1,C 
28-06-2023,24.4,33.8,28.5,82,1.8,6.8,4,10,2,N 
29-06-2023,24.8,34,28.7,84,1.8,6.2,4,10,2,N 
30-06-2023,25,33.8,28.9,83,1,6.5,4,60,1,N 
01-07-2023,25.8,33.6,28.7,83,-,6.3,3,300,1,SW
02-07-2023,25.6,33.4,28.8,82,-,4.1,5,30,2,N 
03-07-2023,25.8,32.8,28.5,81,1.3,2.4,3,150,2,N 
04-07-2023,24.1,32.8,28,77,7,2.5,4,20,1,C 
05-07-2023,25,33.4,28.4,77,-,5.9,3,340,1,C 
06-07-2023,25,30.2,27.2,85,2,4.9,3,300,1,C 
07-07-2023,24.8,31.4,26.7,87,0.5,0.3,5,30,2,E 
08-07-2023,24.2,32.2,26.7,85,19.2,1.2,4,40,2,E 
09-07-2023,23.8,33.6,27.8,84,0.6,4.8,4,80,2,E 
10-07-2023,24.1,34.1,28.8,83,-,7.8,5,40,2,NE
11-07-2023,24.6,34.6,28.6,83,-,5.3,3,20,2,NE
12-07-2023,24.6,33.4,28.8,81,-,9.2,4,20,2,S 
13-07-2023,25.4,33.4,28.5,76,-,6.6,4,40,2,S 
14-07-2023,25,32.6,28,87,-,6.4,3,10,1,C 
15-07-2023,25,32.7,28.1,81,0.2,3.3,3,40,1,W 
16-07-2023,25,33.4,28.5,77,-,3.4,3,190,1,C 
17-07-2023,24.6,34.2,28.5,76,-,5.8,3,50,1,NE
18-07-2023,24.6,33.8,28.6,78,-,7.8,5,50,3,E 
19-07-2023,24.2,34.8,28.8,76,-,10.5,5,350,2,E 
20-07-2023,24,34,28.3,70,-,10.1,4,10,2,N 
21-07-2023,25,34.4,28.5,78,-,8.3,4,10,2,N 
22-07-2023,26,33.3,29.2,80,-,5.7,4,40,2,C 
23-07-2023,25,34.3,28.6,82,-,2.7,4,360,2,NE
24-07-2023,25.2,32.8,28.2,84,-,7.2,3,350,1,C 
25-07-2023,24.6,32.7,27.9,84,-,4.6,2,290,1,C 
26-07-2023,24.6,31.8,27.8,86,22.7,1.8,3,30,1,C 
27-07-2023,24.8,32.8,28,83,-,1,3,20,1,N 
28-07-2023,24.6,33.4,28.4,78,-,2.7,3,110,2,NE
29-07-2023,24.6,33,28,79,-,8,4,50,2,E 
30-07-2023,24.6,33.8,28.3,77,-,5.7,4,10,2,NE
31-07-2023,24.6,33.2,28.3,78,-,5.4,4,30,2,NE
01-08-2023,24,34.6,28.4,74,-,9.9,6,70,3,NE
02-08-2023,24.5,33.4,28.3,83,-,10.3,3,360,1,C 
03-08-2023,25.4,34.4,28.9,83,2.4,1.2,5,10,2,C 
04-08-2023,24.8,35.3,29.1,80,-,3.9,4,50,2,NE
05-08-2023,24.8,34.4,29.1,72,-,9.1,4,50,2,NE
06-08-2023,25.4,33.6,28.8,78,-,9.9,4,300,2,N 
07-08-2023,24.8,33.2,28.5,84,-,3.4,5,320,2,C 
08-08-2023,25.2,34.4,29,82,-,3,5,350,2,E 
09-08-2023,25.3,34.4,29,80,-,8.5,4,120,2,NE
10-08-2023,25.2,34.2,28.7,78,-,9.9,5,20,1,C 
11-08-2023,25.2,33.4,28.4,84,-,9.2,5,30,2,C 
12-08-2023,24.4,33.8,28.2,75,-,3.4,3,30,2,E 
13-08-2023,23.5,33.8,27.7,76,-,7.1,5,20,2,N 
14-08-2023,23.8,34,28.1,76,-,8,4,350,2,N 
15-08-2023,24,34,28.5,80,-,7.3,5,360,2,N 
16-08-2023,24.6,34.2,28.5,78,-,7.3,5,60,2,NE
17-08-2023,24,34.6,28.5,69,-,7.3,6,10,2,N 
18-08-2023,24.3,34.2,28,74,-,10,6,30,2,NE
19-08-2023,24.4,34.2,28.4,73,-,8.9,4,60,1,C 
20-08-2023,24.6,34.8,29.1,75,-,8.3,4,10,2,N 
21-08-2023,24.7,33.6,27.9,76,-,7.4,2,80,1,E 
22-08-2023,24.4,33.6,28.2,73,-,7.1,3,350,2,NE
23-08-2023,24.2,34.6,28.7,72,-,7,6,20,2,C 
24-08-2023,25.2,34.8,29.1,73,-,5.4,5,100,2,NE
25-08-2023,25.2,34.6,29.2,77,-,9.3,5,360,2,N 
26-08-2023,26.1,34.4,28.9,76,-,8.7,4,50,2,N 
27-08-2023,26,33.8,28.9,78,-,5.5,6,340,2,N 
28-08-2023,23.8,33.2,27.6,77,1.2,2.4,4,20,2,N 
29-08-2023,23.8,34.2,28.2,72,-,3.5,5,20,2,N 
30-08-2023,24.2,34.4,28.4,70,-,8.1,6,30,2,NE
31-08-2023,23.8,34.2,28.3,76,-,8.9,5,30,2,C 
01-09-2023,24,34.1,28.4,78,-,5.3,5,10,2,E 
02-09-2023,24.2,34.4,28.6,75,-,5.2,5,360,2,N 
03-09-2023,24.8,34.8,28.8,66,-,5.7,5,10,2,C 
04-09-2023,23.4,34.6,28.1,64,-,6.7,5,30,3,NE
05-09-2023,23,34.7,28.4,64,-,7.7,5,10,2,E 
06-09-2023,23.2,35.4,28.4,69,-,9.4,4,30,2,NE
07-09-2023,24.8,34.8,28.9,71,-,9,5,40,2,C 
08-09-2023,25.4,35.4,29.3,73,-,9,6,50,3,NE
09-09-2023,25,34.9,29.1,71,-,7,5,20,2,N 
10-09-2023,24,34.2,28.3,74,-,6.7,5,20,2,N 
11-09-2023,24.4,34.4,28.8,74,-,7.1,4,20,2,NE
12-09-2023,24.4,36.2,29.4,74,-,7,7,40,3,NE
13-09-2023,25.2,34.4,29.4,77,-,9.7,5,30,3,NE
14-09-2023,24.4,34.4,29,74,-,7.5,4,40,2,S 
15-09-2023,24.6,34.9,28.9,76,-,6.3,5,90,2,NE
16-09-2023,24.8,35.4,29.3,75,-,8.2,7,20,2,NE
17-09-2023,25,35.2,29.4,76,-,7.7,4,20,2,N 
18-09-2023,25.9,35.4,29.9,76,8888,6,4,30,2,N 
19-09-2023,26.4,33.8,28.5,83,-,7.5,3,280,1,W 
20-09-2023,23.8,34.6,28.8,78,28.9,0.9,5,30,2,NE
21-09-2023,25.1,34.7,29.2,76,-,6.6,4,340,2,E 
22-09-2023,24.2,35.4,28.9,76,1.5,7.5,4,20,2,S 
23-09-2023,24.2,33.4,28,75,-,10.5,3,30,2,NE
24-09-2023,24.4,35,29.2,76,-,2.8,4,310,1,NW
25-09-2023,24.6,37,29.9,72,-,6.4,6,350,2,N 
26-09-2023,24.6,36,29.7,70,-,9.5,5,20,2,NE
27-09-2023,24.2,36.2,29.4,65,-,9.2,5,40,3,E 
28-09-2023,24.2,36.4,29.7,65,-,10,6,60,3,E 
29-09-2023,24.4,37.5,30.3,66,-,9.9,8,60,3,E 
30-09-2023,24.8,35.4,29,76,-,10,5,330,2,N 
01-10-2023,25,34,29.1,76,-,9.6,4,20,2,N 
02-10-2023,25.2,34.8,29.5,72,-,5.4,4,10,2,N 
03-10-2023,24.8,35.8,29.3,74,-,7.2,5,20,2,N 
04-10-2023,25.2,35.4,29.7,77,0,8.3,5,10,2,N 
05-10-2023,26.2,35.6,30.5,78,-,9.7,6,30,2,N 
06-10-2023,26.2,35.2,29.6,79,-,9.7,4,20,2,NW
07-10-2023,25.6,35.6,30,80,-,6.5,3,320,1,N 
08-10-2023,26.4,35.6,30.3,73,-,7.5,5,350,3,NE
09-10-2023,26.2,36.4,30.2,75,-,9.2,5,50,3,NE
10-10-2023,26.7,36.4,30.7,77,-,9.6,5,40,2,NE
11-10-2023,27,35.8,30.8,80,-,8,4,330,2,NE
12-10-2023,26.2,36,30.2,75,-,4.1,5,360,2,NE
13-10-2023,27.2,36,30.9,70,-,8.8,4,10,2,N 
14-10-2023,26.2,35.4,30.3,68,-,7.2,3,20,2,N 
15-10-2023,26.4,36.8,30.5,64,-,6.9,6,30,2,E 
16-10-2023,25.8,37.9,31.1,66,-,5,7,20,2,N 
17-10-2023,26,38.4,31.4,61,-,9.2,6,50,3,E 
18-10-2023,25.6,37,30.4,64,-,9.2,6,30,2,N 
19-10-2023,25.6,35.8,30.2,64,-,9.2,6,50,3,NE
20-10-2023,27.1,35.8,29.7,73,-,8.7,6,350,2,N 
21-10-2023,26.4,36.6,30.8,70,-,7.3,5,10,2,N 
22-10-2023,26.8,36,30.8,70,-,9.4,4,300,2,NE
24-10-2023,25.6,35,29.8,72,-,7.5,4,20,2,N 
25-10-2023,25,33.8,28.8,76,8.4,7.4,4,30,1,C 
26-10-2023,25,36.2,30,76,5,2.8,3,120,2,NE
27-10-2023,25.2,36,30,72,-,7.6,4,40,2,N 
28-10-2023,25.4,36.6,30.8,68,-,8.8,5,20,2,NE
29-10-2023,25,37.6,30.6,68,-,10.6,4,70,2,C 
30-10-2023,24.8,36.2,32.5,60,-,10.2,4,320,2,NW
31-10-2023,25.2,36.4,32.4,65,-,10,5,30,2,NE
01-11-2023,26.6,35.4,31.5,68,-,7.4,6,360,2,C 
02-11-2023,25.6,35.8,31.9,67,-,5.7,4,10,2,N 
03-11-2023,25.8,35.8,31.6,66,-,6.5,5,10,2,S 
04-11-2023,26,35.6,31.3,70,-,5.3,4,240,2,N 
05-11-2023,24,33,28.5,83,35.5,2.5,4,60,1,C 
06-11-2023,24.4,34.6,31.2,70,27.5,2.1,5,340,2,N 
07-11-2023,25.4,35.2,31.8,68,-,7,4,10,2,N 
08-11-2023,26.2,34.8,31.9,69,-,7.2,4,10,1,C 
09-11-2023,25.4,35,31.9,68,-,7.2,4,320,1,C 
10-11-2023,25.4,35,31.3,71,-,4.8,5,50,2,N 
11-11-2023,25,34.5,30.7,73,18,3.6,5,360,2,NE
12-11-2023,25.2,35.2,31.1,68,8888,4.5,4,30,1,C 
13-11-2023,25.4,35.8,32.6,64,-,6.5,5,10,2,E 
14-11-2023,25.6,35.2,31.1,72,-,6.8,4,30,2,C 
15-11-2023,25.2,34.2,30.2,75,13.8,5.2,3,40,1,C 
16-11-2023,25.2,34.8,31.8,68,1.2,3.1,5,170,2,S 
17-11-2023,25.6,35.2,31.6,72,-,7.4,3,40,1,C 
18-11-2023,26.4,34.8,30.8,72,1.5,5.1,3,300,1,NW
19-11-2023,25.2,35.2,32,70,2.5,4.9,3,350,2,S 
20-11-2023,25.3,34.4,31.5,69,18.2,8.6,4,30,2,NW
21-11-2023,26.4,35.6,32.3,68,-,8.4,4,30,2,S 
22-11-2023,25.4,35.2,31.7,67,1,6.2,3,200,2,S 
23-11-2023,26.2,32.4,29.5,77,-,5,4,340,2,S 
24-11-2023,25.8,33,29.8,80,1.8,0,3,170,2,N 
25-11-2023,25,28.8,25.9,93,20.5,2.4,3,20,1,C 
26-11-2023,23.5,33.4,30.1,73,32,0,4,30,2,S 
27-11-2023,24.5,30.6,28.1,83,-,6.2,2,60,1,NE
28-11-2023,25,34.4,30.3,73,10,0.4,4,20,2,SW
29-11-2023,25.4,34.6,31.4,70,-,3.4,5,20,2,N 
30-11-2023,24.2,32.3,28.5,83,43.4,7,3,350,1,C 
01-12-2023,25.1,28.8,27.1,88,1.4,2.7,4,270,1,C 
02-12-2023,24.8,33.2,30.3,74,0.1,0,3,10,1,S 
03-12-2023,24.8,33.2,29.3,77,1.3,4.1,2,170,1,C 
04-12-2023,24.4,28.2,26.8,91,38.4,2.7,2,290,0,C 
05-12-2023,23.8,33.8,30.3,73,1,0,3,330,1,C 
06-12-2023,24,33.8,29.9,74,-,5.4,4,250,1,C 
07-12-2023,24.4,33.8,30.3,77,1.8,6.3,3,20,1,C 
08-12-2023,25.4,34,28.7,84,-,2.5,3,360,1,W 
09-12-2023,24.6,33,29.6,78,71.5,5.1,3,40,1,C 
10-12-2023,24.8,31.8,29.6,78,16.8,1.3,3,30,1,C 
11-12-2023,25.4,34.2,31.2,70,-,0,4,190,2,NE
12-12-2023,25.6,34.2,30.9,74,-,6.5,3,160,2,S 
13-12-2023,24.2,34.6,31.3,69,3.4,4.5,3,270,1,C 
14-12-2023,25.3,35.4,32.2,64,-,8.6,4,340,2,W 
15-12-2023,25.4,35.2,32.1,64,-,8.7,3,10,1,C 
16-12-2023,24.6,35.4,31.9,62,-,8.4,3,310,2,NW
17-12-2023,24.4,36.2,32,63,-,9.6,4,230,2,NW
18-12-2023,24.6,36.2,32.5,61,-,10,4,290,2,W 
19-12-2023,24.4,36.2,32.3,58,-,10.1,3,240,2,SW
20-12-2023,23.6,36.4,32.3,51,-,9.2,3,250,2,W 
21-12-2023,23,35.8,31.4,57,-,10.7,3,270,1,C 
22-12-2023,23.4,34.4,31.5,62,-,9.9,3,180,1,S 
23-12-2023,26.2,35.4,32.4,62,-,5.3,3,280,1,S 
24-12-2023,27.2,35,31.8,68,1.3,4.4,4,180,2,N 
25-12-2023,24.6,32,28.4,84,2.6,4.7,2,220,1,NE
26-12-2023,24.6,31.3,29.1,81,55.3,1.6,3,180,1,S 
27-12-2023,25.2,34,29.7,79,-,0,3,210,1,C 
28-12-2023,24.4,33.8,30.8,74,10.5,3.9,4,20,2,NE
29-12-2023,25.7,33.4,29.7,80,-,8,4,20,1,C 
30-12-2023,25.2,32.4,29.2,82,8.9,1.6,2,230,1,C 
31-12-2023,25.2,33.6,29.6,78,7.2,1.9,4,220,1,C 
