TANGGAL,TN,TX,TAVG,RH_AVG,RR,SS,FF_X,DDD_X,FF_AVG,DDD_CAR
14-06-2017,23,32.4,27.2,82,16.9,4.2,2,50,4,NE
15-06-2017,25,32.6,27.7,85,-,4,4,60,4,NE
16-06-2017,25,33.6,28.8,75,1,7.7,4,90,6,NE
17-06-2017,25,33.8,28.2,78,-,7.8,4,100,4,E 
18-06-2017,25,33.4,28.3,74,-,4.8,2,170,3,S 
19-06-2017,24,33.4,27.7,70,32,5.3,3,160,3,E 
20-06-2017,24,32.4,27.4,76,0.4,3.9,4,90,4,NE
21-06-2017,24,-,27.6,76,-,3.4,3,290,1,E 
22-06-2017,24,-,27.4,81,8888,5.4,3,70,1,E 
23-06-2017,25,31.2,27.6,80,-,0.6,4,90,5,E 
24-06-2017,-,-,27.1,82,0.4,-,3,100,1,NE
25-06-2017,-,-,27.7,77,-,5.9,5,90,2,E 
26-06-2017,25,-,27.4,80,0.9,3.6,4,80,2,E 
27-06-2017,24,33.4,26.8,83,13.8,5.1,4,60,1,N 
28-06-2017,24,33.7,27.7,82,8888,6.9,4,60,5,NE
29-06-2017,-,-,27.7,80,0.2,8.7,2,60,1,N 
30-06-2017,24,30.6,26.1,88,5.8,1.6,3,180,4,S 
01-07-2017,23,33,27.3,77,13.9,7.3,3,6,5,NE
02-07-2017,23,33.4,28.3,77,-,7.4,4,80,5,NE
03-07-2017,25,32.6,28.5,76,-,4.6,3,90,4,E 
04-07-2017,25,34.2,28.6,77,8888,6.5,3,80,4,E 
05-07-2017,25,34.2,28.8,74,-,4.8,4,220,6,SW
06-07-2017,24,32.8,28,75,-,3.1,4,270,3,SW
07-07-2017,25,33.4,27.2,83,-,3.7,2,100,3,E 
08-07-2017,24,32.6,27.7,78,28,4.8,2,280,3,W 
09-07-2017,24,33.2,27.7,80,-,4.6,4,270,4,W 
10-07-2017,24,32.6,26.6,88,36,5,3,270,4,W 
11-07-2017,24,32,27.5,78,-,3.1,2,80,3,E 
12-07-2017,23,31.6,26.8,84,18.6,3.8,4,180,3,W 
13-07-2017,24,32.6,27.8,78,0.1,1.4,3,60,3,E 
14-07-2017,25,32,27.8,75,-,2.3,3,60,3,E 
15-07-2017,25,31.6,28,70,-,0,4,60,4,NE
16-07-2017,24,32,27.1,76,-,1.4,3,70,3,W 
17-07-2017,24,32.8,27.2,65,-,7,3,90,5,E 
18-07-2017,23,30.6,27.1,76,-,0.7,3,170,3,E 
19-07-2017,24,32.6,27.5,79,-,2.9,2,250,3,W 
20-07-2017,24,32.4,26.9,84,8888,3.9,2,100,3,N 
21-07-2017,23,33,27.6,82,9.5,5.5,3,190,4,S 
22-07-2017,22,33.8,28.3,78,1.2,5.8,3,0,5,E 
23-07-2017,26,32.6,27.3,84,-,2.6,3,150,3,W 
24-07-2017,24,32.4,28.1,78,8888,4.4,3,150,3,SE
25-07-2017,25,34,28.1,70,0.8,7.4,4,170,3,S 
26-07-2017,24,33.6,28.2,66,-,7.3,3,80,4,E 
27-07-2017,24,34.4,28.9,66,-,6.1,4,170,4,E 
28-07-2017,25,34,28.6,72,-,5,4,60,4,S 
29-07-2017,25,32.8,27.2,85,-,4.2,4,180,3,W 
30-07-2017,24,34.2,27.5,82,17,5.9,3,140,3,S 
31-07-2017,24,34.2,28.2,81,5,4.3,3,140,3,SE
01-08-2017,24,32.8,27.7,62,-,5.6,4,190,4,SE
02-08-2017,23,34,28.1,63,-,7.7,4,180,5,W 
03-08-2017,24,34,28,66,-,7.9,3,80,4,SE
04-08-2017,24,32.6,27.3,68,-,7.9,4,80,4,SW
05-08-2017,23,33.6,27.9,68,-,3.9,3,130,3,NE
06-08-2017,24,33.8,28.9,71,-,6.3,3,130,4,SE
07-08-2017,24,33.8,28.5,72,-,6.7,4,90,7,E 
08-08-2017,24,34.2,27.8,76,-,7.1,6,180,7,S 
09-08-2017,25,34,28.2,76,-,2.5,2,270,4,W 
10-08-2017,24,33.8,27.2,81,4.5,3,3,200,3,W 
11-08-2017,24,33.6,28,78,0.5,4.7,3,140,4,SE
12-08-2017,24,33.4,28.9,77,-,5,4,90,4,E 
13-08-2017,24,32.6,28.1,79,-,2,3,260,4,W 
14-08-2017,24,33.4,27.8,81,-,3.4,3,130,4,SE
15-08-2017,24,32.8,27.7,74,6,3.6,3,140,3,S 
16-08-2017,24,33.4,27.8,61,0.8,7.2,3,180,4,S 
17-08-2017,24,33.2,28.5,68,-,2.9,3,220,4,SW
18-08-2017,25,33.2,28.6,66,-,2.3,3,80,4,E 
19-08-2017,25,33.6,29.1,65,-,5.8,4,60,5,E 
20-08-2017,25,33.4,28.5,72,-,3.4,3,90,3,E 
21-08-2017,25,34,28.8,70,-,5.8,4,80,5,E 
22-08-2017,24,33.6,27.9,72,-,4,3,170,3,S 
23-08-2017,24,33.4,28.1,66,-,6.2,5,90,4,E 
24-08-2017,25,34.4,28.8,62,-,6.4,6,60,7,NE
25-08-2017,25,33.6,28.8,62,-,5.9,5,90,8,E 
26-08-2017,26,34,28.9,60,-,5,6,70,7,E 
27-08-2017,24,34.4,28.2,62,-,7.4,8,90,9,NE
28-08-2017,23,33.8,28.1,64,-,5.8,5,80,6,E 
29-08-2017,24,33.6,27.7,74,-,2.7,4,140,4,SW
30-08-2017,23,33.6,27.2,80,4,7.5,3,80,4,SE
31-08-2017,23,34,28.6,74,-,6.7,3,80,5,E 
01-09-2017,24,33.8,28.6,67,0,5,3,170,4,S 
02-09-2017,24,34,27.9,70,-,5.4,4,180,4,S 
03-09-2017,24,34.6,28.6,66,0,7,4,30,2,NE
04-09-2017,24,34.2,28.8,68,-,4.9,3,170,3,SE
05-09-2017,26,34.4,28.9,72,-,2.6,3,200,4,S 
06-09-2017,24,34,27,83,57.3,4.8,3,90,2,W 
07-09-2017,23,34,28.1,71,8888,7.8,5,80,5,NE
08-09-2017,24,34,28.4,68,-,7.2,4,80,5,E 
09-09-2017,25,34.6,28.9,70,-,8,4,190,5,S 
10-09-2017,26,35,29,72,-,7.3,3,190,4,S 
11-09-2017,24,33.6,28.3,76,10.5,6.2,3,190,4,S 
12-09-2017,24,33,28.6,74,-,6.2,3,180,4,E 
13-09-2017,24,34.2,28,69,-,7.1,4,90,6,E 
14-09-2017,25,33.8,28.5,74,-,6.9,3,90,3,NE
15-09-2017,25,34.6,29.1,73,-,7.7,4,180,4,SE
16-09-2017,24,34.8,29.6,65,-,7,5,60,6,E 
17-09-2017,25,36,29.8,64,-,7.2,4,80,6,E 
18-09-2017,25,35,29.1,67,-,8,5,80,5,NE
19-09-2017,25,34.2,29.4,70,-,7.3,4,80,4,E 
20-09-2017,24,33.8,28.3,72,64,6.2,3,180,6,S 
21-09-2017,24,33,27.8,74,1.2,7.1,3,170,4,S 
22-09-2017,23,34.8,28,70,-,8,2,90,3,E 
23-09-2017,24,34.8,28.6,70,-,6.7,3,190,4,S 
24-09-2017,24,31.4,26.9,80,-,1.4,2,90,4,E 
25-09-2017,23,32.6,27.6,78,8888,3,3,190,4,NE
26-09-2017,24,32.8,28.3,78,8.5,1.1,3,80,4,E 
27-09-2017,23,27.4,24.9,92,33,0,3,180,3,S 
28-09-2017,23,32.4,27.7,84,17.2,4.7,4,80,4,E 
29-09-2017,25,32.8,27.8,84,5.1,2.5,4,130,6,SE
30-09-2017,25,32.8,28.5,78,15,4.1,3,280,5,W 
01-10-2017,25,34,27.5,82,0,3.5,4,100,4,E 
02-10-2017,23,32.4,27.6,84,14.5,2.5,3,120,4,SE
03-10-2017,24,32.4,27.1,84,17.3,2.5,3,0,0,W 
04-10-2017,23,33,27.7,81,30.5,5.8,3,70,16,NE
05-10-2017,25,34,28.8,72,0,6.7,4,70,5,E 
06-10-2017,23,34,29.6,76,0,5.8,4,90,5,E 
07-10-2017,25,34.8,28.6,71,0,5.5,4,180,5,S 
08-10-2017,25,34,29.1,74,0.2,5,4,90,5,E 
09-10-2017,-,-,-,87,0,0.4,3,80,5,NE
10-10-2017,24,32.2,27.7,86,46.2,0.3,3,70,3,E 
11-10-2017,25,34.6,28.9,78,0,5.9,4,260,5,W 
12-10-2017,25,34.2,26.4,89,1.3,6.5,3,180,2,S 
13-10-2017,23,33.8,27.1,83,14.8,6.5,3,250,3,SW
14-10-2017,24,34.6,28.9,79,3.5,5.5,3,180,4,E 
15-10-2017,25,34,29.6,67,0,3.4,4,180,5,S 
16-10-2017,25,33.8,27.2,85,0,2.5,5,220,4,S 
17-10-2017,24,33.2,27.8,79,29.8,2.7,3,140,3,E 
18-10-2017,25,33.8,28.4,79,0,2.5,4,220,5,SW
19-10-2017,25,33,27.1,86,10.3,1.8,4,140,3,S 
20-10-2017,24,30.2,28.7,76,25.2,5.5,3,180,4,S 
21-10-2017,25,35.2,29.5,73,0,5.9,2,90,2,E 
22-10-2017,25,34,30.1,68,0,6.2,4,100,4,E 
23-10-2017,26,33.9,27.7,69,0.4,5.3,4,190,5,S 
24-10-2017,24,35.2,28.2,74,30.6,7.2,4,260,5,W 
25-10-2017,24,33,27.8,80,19,4.6,2,100,3,E 
26-10-2017,25,34.8,28.9,76,0,5.3,4,230,4,SW
27-10-2017,24,33.8,27.9,78,0,4.3,3,180,4,S 
28-10-2017,26,34.2,27.6,82,8888,1.6,3,270,3,W 
29-10-2017,25,32.4,26.8,83,29.2,2.1,5,260,4,E 
30-10-2017,24,33.8,28.2,78,11,5.7,3,180,4,S 
31-10-2017,24,34,29.1,72,1,4.7,3,270,5,NW
01-11-2017,25,34.4,28.9,72,1,7.1,3,100,4,E 
02-11-2017,25,33.6,28.7,77,-,4.9,3,240,3,S 
03-11-2017,25,34.2,29.6,72,-,2.2,3,180,4,S 
04-11-2017,25,35.2,28.9,76,-,5.8,3,230,4,S 
05-11-2017,26,33.4,29.1,76,7,3.8,2,60,3,NE
06-11-2017,26,34,27.6,86,-,3.8,4,90,4,E 
07-11-2017,25,29.6,27.3,85,10.5,0,3,60,3,NE
08-11-2017,24,32.4,27.8,81,-,3.6,3,270,4,W 
09-11-2017,25,33.2,26.7,89,-,1.5,3,270,3,W 
10-11-2017,24,33.2,27.2,82,50.6,6.6,3,180,4,S 
11-11-2017,25,34,28.3,76,8888,5,4,180,3,SW
12-11-2017,25,35,27.9,82,-,6.2,9,250,3,SE
13-11-2017,24,33,27.1,86,80.2,1.7,3,100,4,E 
14-11-2017,25,33,27.3,87,7.3,1.7,3,200,4,S 
15-11-2017,24,31.6,28,84,3.9,0.6,2,270,2,SW
16-11-2017,25,33.3,26.8,86,-,3.6,4,140,3,NE
17-11-2017,24,33.6,27.5,84,53,5.5,3,260,4,W 
18-11-2017,24,33,27.2,86,0.7,0.7,3,80,3,W 
19-11-2017,24,32.6,26.9,88,5.1,0,3,140,4,SE
20-11-2017,24,34.4,28.6,76,8.4,7,5,230,4,W 
21-11-2017,24,34,27.3,80,-,1.1,4,180,3,S 
22-11-2017,25,33.8,27.8,86,51.5,4.5,7,270,7,W 
23-11-2017,24,34.2,28.8,79,46.3,5.7,5,270,6,W 
24-11-2017,25,34.6,28.6,74,-,6.8,5,260,7,W 
25-11-2017,25,34.6,28.5,78,-,4.7,5,260,8,W 
26-11-2017,25,31,26,90,-,1.1,8,260,9,W 
27-11-2017,25,28.6,25.8,90,10.5,0,5,220,5,W 
28-11-2017,24,29.2,26.1,85,7.5,1.4,7,250,9,W 
29-11-2017,23,33,28,78,8888,1.7,4,230,5,W 
30-11-2017,23,29.2,25.3,92,16.2,0.2,5,270,6,W 
01-12-2017,24,30.2,26.4,84,21.5,0.6,7,230,9,SW
02-12-2017,25,32.3,28.3,75,-,3,5,250,7,W 
03-12-2017,24,34.4,28.5,77,-,8,5,260,7,W 
04-12-2017,25,34,29,74,-,6.4,7,260,8,W 
05-12-2017,24,33.8,28.6,70,-,3.8,5,230,5,W 
06-12-2017,24,35.6,29.2,67,-,6.7,4,260,6,W 
07-12-2017,25,35.6,29.2,72,-,6.3,4,260,6,W 
08-12-2017,26,33.6,29.3,75,8888,4.2,5,270,6,W 
09-12-2017,23,33.6,28.3,78,46.8,6.8,5,270,7,W 
10-12-2017,25,32.6,27.9,82,-,2.6,6,250,6,W 
11-12-2017,25,33,26.9,86,1.2,0.9,4,260,6,W 
12-12-2017,25,32.8,27.1,88,33.1,1,5,260,4,W 
13-12-2017,23,29.8,26.8,84,10.1,0,4,260,4,SW
14-12-2017,21,31.6,26.6,86,0.2,0,3,250,4,W 
15-12-2017,24,33.2,28,77,-,4.3,6,230,5,W 
16-12-2017,24,30.6,25.3,93,-,0.5,4,200,6,S 
17-12-2017,23,29.4,26.3,88,69.2,0.5,6,260,7,W 
18-12-2017,25,31.5,26.9,83,0.8,2.4,4,260,5,W 
19-12-2017,24,31.6,27.1,83,9.2,1.2,4,260,5,W 
20-12-2017,25,28,25,96,5.2,0,5,270,5,W 
21-12-2017,24,28.4,25,94,17,0.1,3,260,3,W 
22-12-2017,24,32.3,27.4,82,14,6.5,4,260,6,W 
23-12-2017,24,32.6,27.4,78,-,1.8,4,260,6,W 
24-12-2017,24,33.8,28.2,74,8888,7.1,6,260,7,W 
25-12-2017,23,34.2,28.1,70,-,8,7,250,7,W 
26-12-2017,24,33.8,28.6,73,-,6,5,260,7,W 
27-12-2017,25,31.8,28.1,80,-,0.3,3,260,5,W 
28-12-2017,24,32.2,27.4,79,4.5,1.4,4,260,5,W 
29-12-2017,24,33,28.2,72,-,2.5,3,280,4,SW
30-12-2017,25,32.8,28.4,78,-,0,2,270,4,W 
31-12-2017,25,35,27.8,85,1.6,5.5,4,260,4,W 
